Date,MSCI World 100% Hedged to EUR
2002-09-10,76.20446855182462
2002-09-11,76.73112130058425
2002-09-12,74.86525600941125
2002-09-13,74.43037134044522
2002-09-16,74.50098115419586
2002-09-17,73.67328865579447
2002-09-18,72.63576982138393
2002-09-19,71.10930791329739
2002-09-20,71.09477161753594
2002-09-23,69.84267297339022
2002-09-24,68.71256684236117
2002-09-25,69.84954833969593
2002-09-26,71.5594090305176
2002-09-27,70.41073373400901
2002-09-30,68.85551675391537
2002-10-01,70.60921559949058
2002-10-02,70.14916806749369
2002-10-03,69.3401034633848
2002-10-04,68.06224714751717
2002-10-07,66.80933474682716
2002-10-08,67.16861449734034
2002-10-09,65.89245782381393
2002-10-10,67.54802539705695
2002-10-11,70.17476433675027
2002-10-14,70.31567456042481
2002-10-15,73.7505557549335
2002-10-16,72.4242673143041
2002-10-17,74.0969420121813
2002-10-18,74.3616944189553
2002-10-21,75.08211835665081
2002-10-22,74.23944657322906
2002-10-23,73.92032732692542
2002-10-24,73.74720230982092
2002-10-25,74.42907079310577
2002-10-28,74.35806090476828
2002-10-29,72.94890966214622
2002-10-30,73.9862008860622
2002-10-31,74.00515414351865
2002-11-01,74.55390615094964
2002-11-04,75.78871980249481
2002-11-05,76.33372324008486
2002-11-06,76.54528080256226
2002-11-07,75.02275745005917
2002-11-08,74.22337158614937
2002-11-11,72.97504505442426
2002-11-12,73.60288549934027
2002-11-13,73.36905144728684
2002-11-14,74.74072701974708
2002-11-15,75.34377320872808
2002-11-18,75.01488657643239
2002-11-19,74.67744232613694
2002-11-20,75.61772526400466
2002-11-21,77.38919894234928
2002-11-22,77.33451482408604
2002-11-25,77.4836997866275
2002-11-26,76.0365694964864
2002-11-27,77.8834695709694
2002-11-28,78.2129518636497
2002-11-29,78.02757781803462
2002-12-02,77.9809399596449
2002-12-03,76.77963280332271
2002-12-04,76.35488259095585
2002-12-05,75.52689871924352
2002-12-06,75.72087486486478
2002-12-09,74.21519951675693
2002-12-10,74.92934817390338
2002-12-11,75.1185740344561
2002-12-12,74.74591448736271
2002-12-13,73.76472996533901
2002-12-16,75.27261087762784
2002-12-17,74.65284600326002
2002-12-18,73.51788026106101
2002-12-19,73.1637951841607
2002-12-20,73.91445132127848
2002-12-23,74.13671839715326
2002-12-24,73.97190319659622
2002-12-25,73.95392356051646
2002-12-26,73.93676264602806
2002-12-27,72.720379141276
2002-12-30,73.07333387932059
2002-12-31,73.2594578826279
2003-01-01,73.26158495012005
2003-01-02,75.33888154636745
2003-01-03,75.4743830787102
2003-01-06,76.68661924939207
2003-01-07,76.18017619829756
2003-01-08,75.13060527520742
2003-01-09,76.1150708929852
2003-01-10,76.22148985374287
2003-01-13,76.18608827586544
2003-01-14,76.6079522646561
2003-01-15,75.76564209689622
2003-01-16,75.55827061513696
2003-01-17,74.44221725759603
2003-01-20,74.13701466057786
2003-01-21,73.34477837375711
2003-01-22,72.49548156840095
2003-01-23,72.86974311041867
2003-01-24,71.43517515922444
2003-01-27,69.9772018803003
2003-01-28,70.3999214208335
2003-01-29,70.61613714036362
2003-01-30,70.1254744640425
2003-01-31,70.66675686651195
2003-02-03,71.37488482296241
2003-02-04,70.20668824371829
2003-02-05,70.32998849892662
2003-02-06,69.60273876237068
2003-02-07,69.03998885878572
2003-02-10,69.22031394027698
2003-02-11,69.37206617620818
2003-02-12,68.61900998128368
2003-02-13,68.43086819122878
2003-02-14,69.6001423732153
2003-02-17,70.07891525685834
2003-02-18,71.03177671597612
2003-02-19,70.3030619258601
2003-02-20,69.80818558178557
2003-02-21,70.42608921914956
2003-02-24,69.48489339155317
2003-02-25,69.03908899904273
2003-02-26,68.39759711003114
2003-02-27,68.9984273680807
2003-02-28,69.56398867256382
2003-03-03,69.41257979677808
2003-03-04,68.4006791088042
2003-03-05,68.50686161451625
2003-03-06,67.91514663318989
2003-03-07,67.71327731222007
2003-03-10,66.22193730528905
2003-03-11,65.79206406611932
2003-03-12,65.38217271187125
2003-03-13,67.54945980293178
2003-03-14,68.5112643299061
2003-03-17,70.4767051574231
2003-03-18,70.91555050006735
2003-03-19,71.60319562433662
2003-03-20,71.76925639105288
2003-03-21,73.40101890808985
2003-03-24,71.12520627957866
2003-03-25,71.71898253088608
2003-03-26,71.6224963872053
2003-03-27,71.2272388379108
2003-03-28,70.89538343440488
2003-03-31,69.24742531736983
2003-04-01,70.02435305547208
2003-04-02,71.81611001241697
2003-04-03,71.75332197726524
2003-04-04,72.19009580661555
2003-04-07,73.14590228253992
2003-04-08,72.67636869112802
2003-04-09,71.98987777208299
2003-04-10,71.77528076509061
2003-04-11,71.69028589600583
2003-04-14,72.63604060783773
2003-04-15,73.40564402724617
2003-04-16,72.68900760860247
2003-04-17,73.48492704587154
2003-04-18,73.49671662172754
2003-04-21,73.52336572159427
2003-04-22,74.46576377356857
2003-04-23,75.16670802857824
2003-04-24,74.47554953788891
2003-04-25,73.52078098063517
2003-04-28,74.68020573743809
2003-04-29,74.76922319756453
2003-04-30,74.93528948202993
2003-05-01,74.81445604709144
2003-05-02,75.64970975916914
2003-05-05,75.68400724316182
2003-05-06,76.47971483611414
2003-05-07,76.13014393143148
2003-05-08,75.13566052797493
2003-05-09,76.00552726986719
2003-05-12,76.63765015360272
2003-05-13,76.57763252178192
2003-05-14,76.47656178988184
2003-05-15,76.93348461646552
2003-05-16,76.94188470319412
2003-05-19,75.12471723897464
2003-05-20,75.17244587896218
2003-05-21,75.10348026133688
2003-05-22,75.91449275986935
2003-05-23,76.01034848950545
2003-05-26,75.98412457965415
2003-05-27,76.82127671628682
2003-05-28,77.43091609831937
2003-05-29,77.38996081462517
2003-05-30,78.03472025383995
2003-06-02,78.75113636246739
2003-06-03,78.85641255824144
2003-06-04,79.79038892119503
2003-06-05,79.89560364951666
2003-06-06,80.32105653487257
2003-06-09,79.58356904270546
2003-06-10,80.03152772728897
2003-06-11,80.97107384265318
2003-06-12,81.20639378500655
2003-06-13,80.46196900876647
2003-06-16,81.7359504096707
2003-06-17,82.1422412082703
2003-06-18,82.24111002896365
2003-06-19,81.20214582094391
2003-06-20,81.4138229419116
2003-06-23,80.32098703480236
2003-06-24,80.0722049216579
2003-06-25,79.77404222235197
2003-06-26,80.27567800987711
2003-06-27,80.06114439565206
2003-06-30,79.73283889354252
2003-07-01,79.77202470887129
2003-07-02,80.91276261362162
2003-07-03,80.74925054562617
2003-07-04,80.6394138592526
2003-07-07,82.27920397902948
2003-07-08,82.56531214420733
2003-07-09,82.21183359610889
2003-07-10,81.30440638064287
2003-07-11,81.76017124025589
2003-07-14,82.53334753796346
2003-07-15,82.29989198097286
2003-07-16,81.83525860344412
2003-07-17,80.8631615094933
2003-07-18,81.55309063069976
2003-07-21,80.63176564514474
2003-07-22,81.16440528755645
2003-07-23,81.30529929686519
2003-07-24,81.3615334644525
2003-07-25,81.99329438392552
2003-07-28,82.27873755947513
2003-07-29,81.82702427983922
2003-07-30,81.70727990044512
2003-07-31,82.07776420793816
2003-08-01,81.35532072671406
2003-08-04,81.28883253744218
2003-08-05,80.56141709321817
2003-08-06,80.25291314673484
2003-08-07,80.60700981511965
2003-08-08,81.01961003413568
2003-08-11,81.41908140007158
2003-08-12,82.06072937920699
2003-08-13,81.98555030933356
2003-08-14,82.72561407152291
2003-08-15,82.82139006815132
2003-08-18,83.57843636322676
2003-08-19,83.86913732781217
2003-08-20,83.7586519553797
2003-08-21,84.17017836956765
2003-08-22,83.73119423707946
2003-08-25,83.51346412072337
2003-08-26,83.45011578028375
2003-08-27,83.66271026288403
2003-08-28,83.99245424254303
2003-08-29,84.16591398530808
2003-09-01,84.71374063852025
2003-09-02,85.42269323180052
2003-09-03,86.08602682270502
2003-09-04,86.10823088392455
2003-09-05,85.71537932083437
2003-09-08,86.40431449990993
2003-09-09,85.87542463560621
2003-09-10,85.00111341666752
2003-09-11,85.14138343075501
2003-09-12,85.27166859603162
2003-09-15,85.18488865414656
2003-09-16,86.26730302686406
2003-09-17,86.2478095197832
2003-09-18,87.035345327767
2003-09-19,86.55345900805112
2003-09-22,85.24447068370068
2003-09-23,85.44300626568588
2003-09-24,84.59784179149766
2003-09-25,83.88084993988525
2003-09-26,83.41562008644806
2003-09-29,83.69923867223257
2003-09-30,82.94883687496986
2003-10-01,84.44889381070651
2003-10-02,84.91427479435731
2003-10-03,86.02289979218617
2003-10-06,86.20349724085224
2003-10-07,86.35588577373579
2003-10-08,85.97193101656595
2003-10-09,86.62400189941839
2003-10-10,86.67534471558955
2003-10-13,87.39512223330618
2003-10-14,87.64256695981452
2003-10-15,87.69021115452686
2003-10-16,87.81059023328139
2003-10-17,87.28505447972412
2003-10-20,87.62846004683789
2003-10-21,87.69945848267186
2003-10-22,86.3458726297041
2003-10-23,85.80523134857245
2003-10-24,85.6143148557314
2003-10-27,85.98445155405496
2003-10-28,87.09041053585537
2003-10-29,87.32512812262969
2003-10-30,87.42873428843993
2003-10-31,87.51973047668135
2003-11-03,88.35162517403411
2003-11-04,88.25417151747317
2003-11-05,87.97695762374467
2003-11-06,88.17877657806248
2003-11-07,88.35191145747798
2003-11-10,87.73078381980581
2003-11-11,87.37032346360499
2003-11-12,88.0746139829557
2003-11-13,88.28155849217279
2003-11-14,87.96016385898501
2003-11-17,86.88842076118651
2003-11-18,86.50569636578678
2003-11-19,86.60479516009532
2003-11-20,86.28112285295924
2003-11-21,86.41618349644814
2003-11-24,87.61247722295967
2003-11-25,87.84175609916583
2003-11-26,88.12678324294264
2003-11-27,88.24808564237392
2003-11-28,88.13901657565637
2003-12-01,89.27364430626467
2003-12-02,89.08853672566937
2003-12-03,89.12822016967756
2003-12-04,89.43012076663543
2003-12-05,88.84087883052183
2003-12-08,88.87417892413728
2003-12-09,88.60288084244215
2003-12-10,88.19091128317848
2003-12-11,88.97495235113921
2003-12-12,89.21939353740575
2003-12-15,89.24407058985676
2003-12-16,89.26363172834105
2003-12-17,89.22304084258977
2003-12-18,90.08996061456129
2003-12-19,90.27866388089383
2003-12-22,90.48885797290696
2003-12-23,90.75499163842115
2003-12-24,90.67595867021933
2003-12-25,90.68344481255897
2003-12-26,90.81014383678561
2003-12-29,91.65530777360287
2003-12-30,91.86727593904934
2003-12-31,92.0117033437069
2004-01-01,92.01440803146478
2004-01-02,92.19492814868175
2004-01-05,93.09251956928841
2004-01-06,93.13743057040693
2004-01-07,93.03792778758753
2004-01-08,93.58006775532846
2004-01-09,93.05714979445894
2004-01-12,93.22517824603246
2004-01-13,92.91772037811897
2004-01-14,93.61297843071223
2004-01-15,93.60848447922322
2004-01-16,94.39391787855782
2004-01-19,94.71279735544593
2004-01-20,94.53426444210109
2004-01-21,94.99094753108102
2004-01-22,94.8548034766599
2004-01-23,94.77293022524029
2004-01-26,95.26110324758224
2004-01-27,94.75082154894808
2004-01-28,94.03104554422644
2004-01-29,93.90341779183369
2004-01-30,93.62495369213997
2004-02-02,93.90803316795244
2004-02-03,93.79908722670868
2004-02-04,93.10921874300699
2004-02-05,93.18047377040536
2004-02-06,94.06588848718215
2004-02-09,94.2331626378489
2004-02-10,94.50101160667172
2004-02-11,95.10228921304105
2004-02-12,94.84909957455726
2004-02-13,94.58786773485166
2004-02-16,94.6827884508621
2004-02-17,95.47804907843073
2004-02-18,95.22049393093678
2004-02-19,95.40623535267412
2004-02-20,95.10981144720901
2004-02-23,95.077048753837
2004-02-24,94.52259149199014
2004-02-25,94.79876019970945
2004-02-26,95.11059813405171
2004-02-27,95.32175638445405
2004-03-01,96.28675689232048
2004-03-02,96.21857643101067
2004-03-03,96.1960055839555
2004-03-04,96.57374040652492
2004-03-05,96.7260882554716
2004-03-08,96.36843194585353
2004-03-09,95.83947125662603
2004-03-10,94.94970283509218
2004-03-11,93.31670176463658
2004-03-12,93.93567925364702
2004-03-15,92.75787249616114
2004-03-16,93.15900937055221
2004-03-17,94.31891454481006
2004-03-18,93.84441090717938
2004-03-19,93.29356482571627
2004-03-22,91.92401244992156
2004-03-23,91.88269284941394
2004-03-24,91.81192936837843
2004-03-25,93.25274823757128
2004-03-26,93.3818133127889
2004-03-29,94.39211507620553
2004-03-30,94.58070859378635
2004-03-31,94.51872283469662
2004-04-01,95.08864279213229
2004-04-02,96.10160455321366
2004-04-05,96.85200453412497
2004-04-06,96.61626100161793
2004-04-07,96.19315016081248
2004-04-08,96.31462690823585
2004-04-09,96.17105893023027
2004-04-12,96.57268465014349
2004-04-13,96.08777227588752
2004-04-14,95.69943382641537
2004-04-15,95.55990054787443
2004-04-16,95.96556641687336
2004-04-19,96.00165207095704
2004-04-20,95.54089208469476
2004-04-21,95.59491628350855
2004-04-22,96.60497374149537
2004-04-23,96.81885148820005
2004-04-26,96.59073764602809
2004-04-27,96.6163406668212
2004-04-28,95.4240657372836
2004-04-29,94.82210780627737
2004-04-30,94.17204128057915
2004-05-03,94.784166232335
2004-05-04,95.06534993326926
2004-05-05,95.35987784239032
2004-05-06,94.41271596070243
2004-05-07,93.4755425525162
2004-05-10,91.65281701312672
2004-05-11,92.49364753022112
2004-05-12,92.53748497007439
2004-05-13,92.57567006181601
2004-05-14,92.3703684621598
2004-05-17,91.20099474428484
2004-05-18,91.907171267627
2004-05-19,92.48341221518993
2004-05-20,92.25019557691814
2004-05-21,92.5976071263289
2004-05-24,92.88192117059528
2004-05-25,93.47622530120998
2004-05-26,93.88841379124646
2004-05-27,94.36387945040596
2004-05-28,94.28030269146902
2004-05-31,94.35477941840252
2004-06-01,94.19467083364678
2004-06-02,94.44957768057687
2004-06-03,93.97608264960071
2004-06-04,94.51106915890897
2004-06-07,95.88759576440339
2004-06-08,96.05180973201408
2004-06-09,95.36692617100954
2004-06-10,95.72140458016945
2004-06-11,95.69598514907406
2004-06-14,94.78422861961714
2004-06-15,95.29185522135658
2004-06-16,95.73383619616902
2004-06-17,95.68057231964552
2004-06-18,95.73279796423813
2004-06-21,95.66081540916275
2004-06-22,95.61257373518137
2004-06-23,96.17790399260538
2004-06-24,96.29461088856891
2004-06-25,95.99176046067822
2004-06-28,96.23136469564606
2004-06-29,96.33021360207705
2004-06-30,96.39786482069331
2004-07-01,95.73913987470242
2004-07-02,95.3012220118631
2004-07-05,95.14042376481979
2004-07-06,94.4844730661978
2004-07-07,94.49145478271713
2004-07-08,94.10059130052973
2004-07-09,94.38430981999373
2004-07-12,94.37865457223586
2004-07-13,94.48888563072124
2004-07-14,94.17841928131548
2004-07-15,93.70191702749135
2004-07-16,93.46629668383852
2004-07-19,93.33353774191147
2004-07-20,93.69786651462309
2004-07-21,93.36975153064328
2004-07-22,92.94114442726789
2004-07-23,92.31678222650847
2004-07-26,91.88768641716432
2004-07-27,92.52173386128725
2004-07-28,92.77027370753989
2004-07-29,93.38720790176268
2004-07-30,93.62025886611933
2004-08-02,93.75118856871305
2004-08-03,93.52786505786528
2004-08-04,93.12048217241065
2004-08-05,92.35196594397617
2004-08-06,90.93035306634036
2004-08-09,90.73778018850876
2004-08-10,91.60180880742307
2004-08-11,91.40034550067341
2004-08-12,90.74395486541309
2004-08-13,90.54788720037276
2004-08-16,91.37032886980725
2004-08-17,91.65242958731903
2004-08-18,92.350318903444
2004-08-19,92.34924939780117
2004-08-20,92.7050024167655
2004-08-23,92.9134666722813
2004-08-24,92.99143537179006
2004-08-25,93.5736846376662
2004-08-26,93.8368987797992
2004-08-27,94.2253739793955
2004-08-30,93.78328690367353
2004-08-31,93.79691977511955
2004-09-01,94.20405991494485
2004-09-02,94.89430804756773
2004-09-03,94.73687028946128
2004-09-06,95.00172887603061
2004-09-07,95.4297453118487
2004-09-08,95.16065982684107
2004-09-09,95.04887021412078
2004-09-10,95.33329690282208
2004-09-13,95.85627026349978
2004-09-14,95.89463667278842
2004-09-15,95.40100432095093
2004-09-16,95.55641646646865
2004-09-17,95.93598280996157
2004-09-20,95.59920506820171
2004-09-21,96.12043288268188
2004-09-22,95.20825925903303
2004-09-23,94.74788396830196
2004-09-24,94.75166230617083
2004-09-27,94.20742109434289
2004-09-28,94.63259823950109
2004-09-29,95.03568395580389
2004-09-30,95.00387457049293
2004-10-01,96.48413909615076
2004-10-04,97.19143113867511
2004-10-05,97.21471865632006
2004-10-06,97.64937030124088
2004-10-07,97.00497010049303
2004-10-08,96.4965655713418
2004-10-11,96.55828767383002
2004-10-12,96.08440726107663
2004-10-13,95.7018888812201
2004-10-14,94.95649233683454
2004-10-15,95.1187434389276
2004-10-18,95.31841108878905
2004-10-19,95.13511367043156
2004-10-20,94.78197122124945
2004-10-21,94.95771088145163
2004-10-22,94.48461279734839
2004-10-25,93.83656396043565
2004-10-26,94.67193046846769
2004-10-27,95.6819595785302
2004-10-28,96.15755249426356
2004-10-29,96.17340788678766
2004-11-01,96.41858420877266
2004-11-02,96.77309562894277
2004-11-03,97.52231793865556
2004-11-04,98.42686017940507
2004-11-05,98.87405402418644
2004-11-08,98.65698979490872
2004-11-09,98.57790323929012
2004-11-10,98.67324737930204
2004-11-11,99.35034934359044
2004-11-12,100.07264472288234
2004-11-15,100.22956692288871
2004-11-16,99.64088049350788
2004-11-17,100.1787294514394
2004-11-18,100.2308641628298
2004-11-19,99.39814259195725
2004-11-22,99.3595578095101
2004-11-23,99.3757239949021
2004-11-24,99.58248294215124
2004-11-25,99.8590873077284
2004-11-26,99.83147855858662
2004-11-29,99.7735374591692
2004-11-30,99.28394565919977
2004-12-01,100.27028782187801
2004-12-02,100.54288387091985
2004-12-03,100.54465822013812
2004-12-06,100.32472318318489
2004-12-07,99.70683711235834
2004-12-08,99.94109873816876
2004-12-09,99.9390090807189
2004-12-10,99.94144478277931
2004-12-13,100.70528289864379
2004-12-14,101.11443916855012
2004-12-15,101.24585349932224
2004-12-16,101.21354513983988
2004-12-17,100.65647186298618
2004-12-20,100.8620384549686
2004-12-21,101.48632478256401
2004-12-22,101.99889428183468
2004-12-23,102.08869884514253
2004-12-24,102.243238030937
2004-12-27,101.98172826149268
2004-12-28,102.45509676824844
2004-12-29,102.4850018986469
2004-12-30,102.60900533388754
2004-12-31,102.53772254368816
2005-01-03,102.24195690363184
2005-01-04,101.70444755325632
2005-01-05,101.07131612361998
2005-01-06,101.45257764697234
2005-01-07,101.46648630726934
2005-01-10,101.67175320827758
2005-01-11,101.21129462752629
2005-01-12,101.13785822865604
2005-01-13,100.718383505804
2005-01-14,101.23666933091168
2005-01-17,101.43495489910563
2005-01-18,101.86046520363162
2005-01-19,101.31468458706387
2005-01-20,100.59542911154843
2005-01-21,100.2631294603833
2005-01-24,100.1042732421984
2005-01-25,100.51865130443366
2005-01-26,100.9245125970721
2005-01-27,100.99306168310855
2005-01-28,100.70598343514243
2005-01-31,101.45196773835522
2005-02-01,102.11850950140993
2005-02-02,102.43393706841705
2005-02-03,102.21148240022795
2005-02-04,103.08814230655084
2005-02-07,103.32939183268314
2005-02-08,103.45907779288775
2005-02-09,102.95904732353836
2005-02-10,103.26021159897309
2005-02-11,103.98098445355096
2005-02-14,104.08552205895042
2005-02-15,104.3823726560163
2005-02-16,104.2795369683935
2005-02-17,103.83752334295748
2005-02-18,103.96997394449623
2005-02-21,103.93028445666147
2005-02-22,102.91073810500934
2005-02-23,102.91923426991886
2005-02-24,103.3584554356995
2005-02-25,104.33243850845543
2005-02-28,103.93782271454957
2005-03-01,104.47693863845976
2005-03-02,104.56103460520512
2005-03-03,104.65881993526028
2005-03-04,105.45261958691842
2005-03-07,105.7042784002644
2005-03-08,105.24923630788196
2005-03-09,104.61713295554294
2005-03-10,104.33933444086743
2005-03-11,104.06173191944141
2005-03-14,104.35314294442081
2005-03-15,104.11482308606837
2005-03-16,103.33068981685359
2005-03-17,103.36151529529708
2005-03-18,103.46958770207831
2005-03-21,103.16964761555435
2005-03-22,102.66534640437924
2005-03-23,102.39668703570875
2005-03-24,102.46852426203196
2005-03-25,102.51701718064253
2005-03-28,102.69040234578395
2005-03-29,102.10190679313625
2005-03-30,102.71929892782836
2005-03-31,102.82621650609259
2005-04-01,102.6824821319565
2005-04-04,102.62946186005345
2005-04-05,103.1887874522038
2005-04-06,103.53017106049572
2005-04-07,104.01855720604024
2005-04-08,103.64413560076545
2005-04-11,103.45629323152686
2005-04-12,103.53801447593756
2005-04-13,102.95670292658251
2005-04-14,102.21609539262332
2005-04-15,100.66544429963754
2005-04-18,99.8963714344543
2005-04-19,100.57981574857885
2005-04-20,99.79277504784906
2005-04-21,100.77715709927243
2005-04-22,100.67283442048168
2005-04-25,101.21911234305178
2005-04-26,100.67340090423876
2005-04-27,100.40416223669496
2005-04-28,99.71015844522596
2005-04-29,100.40951824213967
2005-05-02,100.87157182927878
2005-05-03,100.99203973360198
2005-05-04,101.83413826356282
2005-05-05,101.87463517650374
2005-05-06,102.1739052334273
2005-05-09,102.46215672292341
2005-05-10,101.65647872043701
2005-05-11,101.7990589468753
2005-05-12,101.39984789921421
2005-05-13,101.0846536388545
2005-05-16,101.49985162012058
2005-05-17,101.83047067503057
2005-05-18,102.79495003459618
2005-05-19,103.45744226869607
2005-05-20,103.40946134252785
2005-05-23,103.8665317781175
2005-05-24,103.89530579415488
2005-05-25,103.55769545745017
2005-05-26,104.16333776812982
2005-05-27,104.3244303657579
2005-05-30,104.53931996532427
2005-05-31,104.00685989561703
2005-06-01,105.01177119055784
2005-06-02,105.13881093619885
2005-06-03,104.7062991736868
2005-06-06,104.63861223391258
2005-06-07,104.8872908985607
2005-06-08,104.7922330440437
2005-06-09,105.03131082080452
2005-06-10,105.16807743836902
2005-06-13,105.46729435586313
2005-06-14,105.62652762664165
2005-06-15,105.69786035207444
2005-06-16,106.13494159067962
2005-06-17,106.68488584570436
2005-06-20,106.56646133904947
2005-06-21,106.55169358186122
2005-06-22,106.71028287554036
2005-06-23,106.18597954400727
2005-06-24,105.48136097688405
2005-06-27,105.06070379682747
2005-06-28,105.96408916193829
2005-06-29,106.10971248536576
2005-06-30,105.70756258885703
2005-07-01,106.15815373713541
2005-07-04,106.29626339945018
2005-07-05,106.81345534702922
2005-07-06,106.55274224551403
2005-07-07,106.16778449033512
2005-07-08,107.29419657857419
2005-07-11,107.94315725243312
2005-07-12,107.92493973735054
2005-07-13,108.19492522937647
2005-07-14,108.50106535415107
2005-07-15,108.54459885291519
2005-07-18,108.19948508458569
2005-07-19,108.79319555232371
2005-07-20,109.13347075590009
2005-07-21,108.73684401366968
2005-07-22,109.05252833364315
2005-07-25,108.91915540140162
