Date,MSCI ACWI with Developed Markets 100% Hedged to EUR 
2013-04-22,1332.3281189394925
2013-04-23,1346.2115114367095
2013-04-24,1354.3645326939143
2013-04-25,1360.7132772564416
2013-04-26,1355.9148699521659
2013-04-29,1363.4758929863256
2013-04-30,1367.188500629044
2013-05-01,1359.4870089998494
2013-05-02,1366.77801312948
2013-05-03,1377.3386953864324
2013-05-06,1380.4709180487876
2013-05-07,1389.6637934367157
2013-05-08,1397.0583883479926
2013-05-09,1394.4089619974109
2013-05-10,1402.4488654410172
2013-05-13,1402.451060477601
2013-05-14,1412.2932630919006
2013-05-15,1421.5863983741767
2013-05-16,1416.228047741112
2013-05-17,1427.0503120053704
2013-05-20,1429.9140147349326
2013-05-21,1432.3677266257848
2013-05-22,1428.7310478692714
2013-05-23,1405.4527215509454
2013-05-24,1403.073608189991
2013-05-27,1400.8543439136445
2013-05-28,1412.9547872186436
2013-05-29,1399.0292139161577
2013-05-30,1396.1890704771617
2013-05-31,1382.7617167149983
2013-06-03,1376.586002313712
2013-06-04,1377.9402297829392
2013-06-05,1356.067210222101
2013-06-06,1353.397589000448
2013-06-07,1363.143324181593
2013-06-10,1367.3959958306102
2013-06-11,1351.4159664012732
2013-06-12,1342.7944329692841
2013-06-13,1345.4146434392367
2013-06-14,1345.8134891875247
2013-06-17,1357.4100667118898
2013-06-18,1363.0480269071156
2013-06-19,1353.446242021924
2013-06-20,1319.4168334068818
2013-06-21,1317.3635036597693
2013-06-24,1299.2386352076683
2013-06-25,1309.7370950711618
2013-06-26,1324.3667661127852
2013-06-27,1338.8103077827807
2013-06-28,1342.1679924170558
2013-07-01,1349.940225602287
2013-07-02,1350.4986327331305
2013-07-03,1344.4888868260368
2013-07-04,1355.2419452056022
2013-07-05,1360.9061109100123
2013-07-08,1364.9574712154276
2013-07-09,1378.2881724666356
2013-07-10,1378.5338056074702
2013-07-11,1393.4857722648771
2013-07-12,1395.7956590547105
2013-07-15,1399.9044769104619
2013-07-16,1395.1212325838517
2013-07-17,1400.2791692479516
2013-07-18,1407.4550383848825
2013-07-19,1405.632433167964
2013-07-22,1407.9564670548282
2013-07-23,1409.1090179065318
2013-07-24,1407.7957030229816
2013-07-25,1406.390568568627
2013-07-26,1401.8352184599878
2013-07-29,1395.0066192956492
2013-07-30,1397.9045824289192
2013-07-31,1395.5631168253099
2013-08-01,1413.6562572934984
2013-08-02,1418.682577635854
2013-08-05,1416.9107659628023
2013-08-06,1409.143203217265
2013-08-07,1398.7104296615105
2013-08-08,1403.2704799561734
2013-08-09,1404.2489088396203
2013-08-12,1405.6055527058913
2013-08-13,1414.1206358084605
2013-08-14,1412.8052919454267
2013-08-15,1396.6963544561063
2013-08-16,1393.2484121413372
2013-08-19,1384.9419916008628
2013-08-20,1379.8491966284225
2013-08-21,1372.5191453452696
2013-08-22,1381.9552940680417
2013-08-23,1390.4931945880805
2013-08-26,1388.178092199843
2013-08-27,1367.4857723246482
2013-08-28,1365.0773335409272
2013-08-29,1372.3991117970195
2013-08-30,1367.9450914729869
2013-09-02,1376.720753678218
2013-09-03,1381.4462592633308
2013-09-04,1387.8253645755753
2013-09-05,1394.4272338538215
2013-09-06,1395.920617965833
2013-09-09,1406.9970093013608
2013-09-10,1420.7937974304552
2013-09-11,1423.9101687499788
2013-09-12,1420.2413417005816
2013-09-13,1422.200205183383
2013-09-16,1430.3063390590144
2013-09-17,1431.8592428482987
2013-09-18,1442.4837896703148
2013-09-19,1447.6036510831093
2013-09-20,1440.6400281427914
2013-09-23,1435.869152877404
2013-09-24,1433.8976102641188
2013-09-25,1431.2377363097569
2013-09-26,1435.447559248998
2013-09-27,1430.1205760303073
2013-09-30,1418.2264763814387
2013-10-01,1427.8984287060175
2013-10-02,1423.3878878232724
2013-10-03,1417.1828255663136
2013-10-04,1422.5514196017295
2013-10-07,1413.66182509832
2013-10-08,1402.6983275628486
2013-10-09,1403.8751181950238
2013-10-10,1427.473506313476
2013-10-11,1437.3938941267193
2013-10-14,1439.9352971484552
2013-10-15,1440.67535963746
2013-10-16,1451.7993755513685
2013-10-17,1456.3470156171238
2013-10-18,1465.6786777122113
2013-10-21,1468.26321784704
2013-10-22,1473.834067188216
2013-10-23,1464.7005077217075
2013-10-24,1469.1977216080904
2013-10-25,1469.0129838455255
2013-10-28,1473.0194738277614
2013-10-29,1478.712221766445
2013-10-30,1477.5573442087496
2013-10-31,1474.580441467537
2013-11-01,1474.7369201122917
2013-11-04,1477.83581803471
2013-11-05,1473.024558586404
2013-11-06,1478.4107296854756
2013-11-07,1467.171975456767
2013-11-08,1473.7389093197492
2013-11-11,1475.8253038251858
2013-11-12,1474.184903544071
2013-11-13,1475.6145938106824
2013-11-14,1485.2053091771613
2013-11-15,1494.0579425814935
2013-11-18,1495.9675186411055
2013-11-19,1491.0401491234136
2013-11-20,1487.1528547321711
2013-11-21,1491.6508821838593
2013-11-22,1496.4416537276882
2013-11-25,1498.7253424361106
2013-11-26,1494.3541398288246
2013-11-27,1497.5548834251763
2013-11-28,1500.1895053653325
2013-11-29,1499.9539920134073
2013-12-02,1496.3324598482106
2013-12-03,1486.017341566817
2013-12-04,1480.3726433740662
2013-12-05,1472.3731205575855
2013-12-06,1483.5736821420926
2013-12-09,1488.7572987002911
2013-12-10,1483.4532347888162
2013-12-11,1470.3889836511091
2013-12-12,1462.3948586396214
2013-12-13,1462.2444438424625
2013-12-16,1469.6265189444978
2013-12-17,1466.3794350138592
2013-12-18,1482.62627027546
2013-12-19,1490.8177711983772
2013-12-20,1496.6261769130715
2013-12-23,1504.3958092555563
2013-12-24,1508.4934193579359
2013-12-25,1508.4787529992886
2013-12-26,1513.2612606386413
2013-12-27,1517.7696209474032
2013-12-30,1518.423155293872
2013-12-31,1523.0357528854083
2014-01-01,1523.048048481016
2014-01-02,1513.0617705259867
2014-01-03,1512.3338600630275
2014-01-06,1507.082184439899
2014-01-07,1514.3671794829015
2014-01-08,1516.998031496317
2014-01-09,1513.1217455521235
2014-01-10,1517.775849088958
2014-01-13,1510.5922478860693
2014-01-14,1514.6293777679389
2014-01-15,1527.2189123784992
2014-01-16,1526.0612270758807
2014-01-17,1524.7903928476903
2014-01-20,1524.262114665438
2014-01-21,1526.882589469201
2014-01-22,1528.278037109627
2014-01-23,1512.9747959439062
2014-01-24,1483.3078827300978
2014-01-27,1468.997210469008
2014-01-28,1475.8508028944739
2014-01-29,1470.0744162559647
2014-01-30,1476.6581263455053
2014-01-31,1470.78382951951
2014-02-03,1445.4061599486176
2014-02-04,1442.74508363851
2014-02-05,1443.8908693098267
2014-02-06,1461.2872466381277
2014-02-07,1477.3070284360695
2014-02-10,1480.2635287593182
2014-02-11,1494.5704480802144
2014-02-12,1500.8286018161002
2014-02-13,1501.3061093389276
2014-02-14,1506.9531799611086
2014-02-17,1510.594337614772
2014-02-18,1514.5982342505285
2014-02-19,1510.53833014293
2014-02-20,1512.3832768944894
2014-02-21,1516.5495498246523
2014-02-24,1523.4553474547654
2014-02-25,1522.9550332101335
2014-02-26,1522.5164793192628
2014-02-27,1526.0328720509651
2014-02-28,1526.8870228088044
2014-03-03,1508.9262780017143
2014-03-04,1530.5559331785043
2014-03-05,1531.7429873461579
2014-03-06,1536.5355244850482
2014-03-07,1532.0402770955413
2014-03-10,1526.8866921120634
2014-03-11,1523.6819461103153
2014-03-12,1515.9549995464788
2014-03-13,1501.8643965780698
2014-03-14,1492.3552195230286
2014-03-17,1503.27308225466
2014-03-18,1514.7843520387498
2014-03-19,1509.1084075736062
2014-03-20,1510.8001746618943
2014-03-21,1510.5058983683762
2014-03-24,1505.7977192779474
2014-03-25,1514.4895075809632
2014-03-26,1513.9596838811328
2014-03-27,1515.2233575696973
2014-03-28,1524.5723800719531
2014-03-31,1534.5558455928167
2014-04-01,1544.2229247864796
2014-04-02,1549.3591304613951
2014-04-03,1549.240224098076
2014-04-04,1542.1616889504548
2014-04-07,1526.5092302535816
2014-04-08,1527.206943543856
2014-04-09,1535.909854685654
2014-04-10,1518.94976158316
2014-04-11,1504.1982685127105
2014-04-14,1510.9013670143527
2014-04-15,1511.012135231511
2014-04-16,1527.429439288262
2014-04-17,1531.724099117071
2014-04-18,1532.8003710697415
2014-04-21,1535.6870970014872
2014-04-22,1543.5001120145741
2014-04-23,1540.069198716281
2014-04-24,1541.8305501105706
2014-04-25,1530.7461863968997
2014-04-28,1532.7422215791792
2014-04-29,1542.2549098819181
2014-04-30,1544.0040286898661
2014-05-01,1546.214914490546
2014-05-02,1546.7396677780428
2014-05-05,1546.819484646338
2014-05-06,1538.0684650936682
2014-05-07,1539.968855831264
2014-05-08,1544.472541903837
2014-05-09,1546.3128464887202
2014-05-12,1557.9194296933947
2014-05-13,1563.6596566576231
2014-05-14,1563.2088523701536
2014-05-15,1551.9866871387544
2014-05-16,1553.82174038794
2014-05-19,1555.7278876203804
2014-05-20,1549.8216234594242
2014-05-21,1558.8154707971662
2014-05-22,1565.706432538892
2014-05-23,1571.865836756559
2014-05-26,1575.2416443290936
2014-05-27,1579.5815336096962
2014-05-28,1580.4506617966601
2014-05-29,1585.1366920346318
2014-05-30,1583.900307249147
2014-06-02,1588.4841989926817
2014-06-03,1588.5812548729118
2014-06-04,1589.662348108948
2014-06-05,1596.5523824460302
2014-06-06,1604.5269710437617
2014-06-09,1607.9083873494872
2014-06-10,1610.4368521002154
2014-06-11,1606.3172561785047
2014-06-12,1600.2609342194442
2014-06-13,1601.0982722381764
2014-06-16,1598.5717610099941
2014-06-17,1601.3345972532813
2014-06-18,1608.5014251499886
2014-06-19,1614.5880179745516
2014-06-20,1615.3265906683223
2014-06-23,1612.841005881153
2014-06-24,1607.6415715135292
2014-06-25,1605.2345044718393
2014-06-26,1606.5082481315092
2014-06-27,1607.1426340099981
2014-06-30,1607.2425489696143
2014-07-01,1616.997296644132
2014-07-02,1621.6921581728188
2014-07-03,1630.72057158745
2014-07-04,1630.777944571995
2014-07-07,1623.7525255525459
2014-07-08,1612.0702625216763
2014-07-09,1614.0800017155868
2014-07-10,1605.9075774056948
2014-07-11,1607.100448337897
2014-07-14,1616.7001462985495
2014-07-15,1614.5363706333083
2014-07-16,1624.3155417641199
2014-07-17,1610.754568357146
2014-07-18,1618.7224724487978
2014-07-21,1614.8862186048304
2014-07-22,1627.577090371754
2014-07-23,1630.9019393016986
2014-07-24,1634.0627409951765
2014-07-25,1628.4512488719356
2014-07-28,1628.2437590401541
2014-07-29,1627.3368552369668
2014-07-30,1626.8294209598969
2014-07-31,1603.1088659401437
2014-08-01,1593.2930379162833
2014-08-04,1598.9121798862343
2014-08-05,1590.0335785950504
2014-08-06,1585.0901920686276
2014-08-07,1577.2792740004813
2014-08-08,1579.653173978368
2014-08-11,1592.4877102094997
2014-08-12,1592.0059961281538
2014-08-13,1601.512880701123
2014-08-14,1607.4675191594984
2014-08-15,1606.5893815555494
2014-08-18,1618.3391247080065
2014-08-19,1628.9042173671958
2014-08-20,1631.7099778102736
2014-08-21,1637.254068209014
2014-08-22,1635.0064536301256
2014-08-25,1644.1319934403125
2014-08-26,1647.718862037538
2014-08-27,1649.609786248275
2014-08-28,1643.6849018008118
2014-08-29,1647.6296301574246
2014-09-01,1649.6386707929016
2014-09-02,1651.1651589435937
2014-09-03,1657.101189238003
2014-09-04,1660.2834106777561
2014-09-05,1662.3697326107
2014-09-08,1659.430582092956
2014-09-09,1652.4369866188806
2014-09-10,1653.0164125571491
2014-09-11,1652.4914837950948
2014-09-12,1646.2141613282038
2014-09-15,1642.8479221128828
2014-09-16,1647.1326326721692
2014-09-17,1649.4871070393158
2014-09-18,1656.7775195545942
2014-09-19,1658.4020077754367
2014-09-22,1645.460003750258
2014-09-23,1634.00495507033
2014-09-24,1643.2291991391419
2014-09-25,1625.9377374521282
2014-09-26,1634.3075422623083
2014-09-29,1627.66761594385
2014-09-30,1625.8442589398232
2014-10-01,1609.3910162092027
2014-10-02,1596.2475990349199
2014-10-03,1611.874111154123
2014-10-06,1614.4625241230851
2014-10-07,1594.8231296408449
2014-10-08,1601.9722615042342
2014-10-09,1583.3735522096863
2014-10-10,1562.3733740615255
2014-10-13,1548.9419894087307
2014-10-14,1548.0362633899265
2014-10-15,1529.9180391183704
2014-10-16,1524.2168841727362
2014-10-17,1543.3147873643404
2014-10-20,1554.3577996120432
2014-10-21,1576.4607503742147
2014-10-22,1577.122985039446
2014-10-23,1589.3958080589366
2014-10-24,1595.3508817142176
2014-10-27,1591.3107123607338
2014-10-28,1607.4715990879224
2014-10-29,1610.383644770242
2014-10-30,1620.4490086684575
2014-10-31,1645.6856435524257
2014-11-03,1641.368743342831
2014-11-04,1636.3614512443546
2014-11-05,1646.9184705502269
2014-11-06,1649.689210290123
2014-11-07,1649.9824998774968
2014-11-10,1656.3999409188032
2014-11-11,1659.522929401626
2014-11-12,1655.770810082093
2014-11-13,1658.0530810622472
2014-11-14,1659.6698738236516
2014-11-17,1657.738184843446
2014-11-18,1667.0872665313416
2014-11-19,1665.7507156819102
2014-11-20,1666.4668785741278
2014-11-21,1682.963542577661
2014-11-24,1687.0437822214494
2014-11-25,1686.8443436775774
2014-11-26,1689.2866679009962
2014-11-27,1689.7092667874228
2014-11-28,1686.212751108584
2014-12-01,1673.4256261047885
2014-12-02,1683.0488237246782
2014-12-03,1689.5569198115431
2014-12-04,1683.3612497534332
2014-12-05,1693.0396976236152
2014-12-08,1680.6869015881584
2014-12-09,1667.2790266619327
2014-12-10,1646.2506819791492
2014-12-11,1647.0606371881502
2014-12-12,1621.6644563169086
2014-12-15,1603.904407682392
2014-12-16,1597.7198648130282
2014-12-17,1618.4373463088052
2014-12-18,1656.2381791989428
2014-12-19,1668.4643764342063
2014-12-22,1677.5187773626733
2014-12-23,1681.7691048886932
2014-12-24,1682.721465612468
2014-12-25,1682.2291437299825
2014-12-26,1686.4890864776403
2014-12-29,1689.8989026432143
2014-12-30,1678.2171628488163
2014-12-31,1671.0185643504863
2015-01-01,1670.9850041281795
2015-01-02,1671.6328082083908
2015-01-05,1643.748070337693
2015-01-06,1627.661860972779
2015-01-07,1642.1553826337981
2015-01-08,1674.0240309738688
2015-01-09,1662.0809704918365
2015-01-12,1655.7720299892426
2015-01-13,1658.6349397302624
2015-01-14,1644.162086213953
2015-01-15,1641.1147232347769
2015-01-16,1652.5369676738605
2015-01-19,1654.9664918075098
2015-01-20,1662.4167376675878
2015-01-21,1673.839518092274
2015-01-22,1696.9516788718756
2015-01-23,1703.7174942112456
2015-01-26,1709.9230414476629
2015-01-27,1696.1683095979408
2015-01-28,1682.9964361718555
2015-01-29,1688.9814148485746
2015-01-30,1673.57600931636
2015-02-02,1686.435523182546
2015-02-03,1703.5504421699418
2015-02-04,1704.5257215280906
2015-02-05,1714.0539998454387
2015-02-06,1712.6752351923676
2015-02-09,1705.870695100799
2015-02-10,1716.5124537291595
2015-02-11,1715.0281770898057
2015-02-12,1729.6840585799268
2015-02-13,1739.9937515366162
2015-02-16,1739.9847670161478
2015-02-17,1742.5531917576814
2015-02-18,1748.0850218620685
2015-02-19,1749.3961807906967
2015-02-20,1756.4691932935905
2015-02-23,1759.1244492628275
2015-02-24,1765.0689645404339
2015-02-25,1765.2156845290885
2015-02-26,1770.7585891336194
2015-02-27,1768.4149406350718
2015-03-02,1774.6070356550297
2015-03-03,1766.33845276923
2015-03-04,1763.0300327692441
2015-03-05,1768.8955484027515
2015-03-06,1758.6266632336199
2015-03-09,1756.9443970379675
2015-03-10,1733.0993938277852
2015-03-11,1738.8933226527242
2015-03-12,1754.427131337363
2015-03-13,1750.2302675047242
2015-03-16,1767.128479110643
2015-03-17,1765.2590594713424
2015-03-18,1781.4688941322
2015-03-19,1780.7407210076888
2015-03-20,1792.1139339033887
2015-03-23,1788.9455968826617
2015-03-24,1785.2074973532378
2015-03-25,1766.3026840419595
2015-03-26,1756.166843706119
2015-03-27,1758.1527699503615
2015-03-30,1777.390939770684
2015-03-31,1766.0549990840457
2015-04-01,1764.3204890294978
2015-04-02,1771.548719463376
2015-04-03,1772.624966697142
2015-04-06,1778.2467473527508
2015-04-07,1788.0275782640329
2015-04-08,1794.962242425906
2015-04-09,1808.7066740472046
2015-04-10,1819.7918226715983
2015-04-13,1817.6015578186232
2015-04-14,1814.3603384975593
2015-04-15,1822.0728037152915
2015-04-16,1820.0565960915212
2015-04-17,1798.156265123077
2015-04-20,1807.5360912204455
2015-04-21,1812.7526495227971
2015-04-22,1818.93145951755
2015-04-23,1820.9041757738144
2015-04-24,1824.3414769642193
2015-04-27,1825.2378736004082
2015-04-28,1820.6066871352157
2015-04-29,1803.6466678663073
2015-04-30,1787.8632359037877
2015-05-01,1797.3579104423688
2015-05-04,1803.7548893981384
2015-05-05,1784.9078468853354
2015-05-06,1774.4110134950158
2015-05-07,1774.7525879404482
2015-05-08,1799.9002540897427
2015-05-11,1797.2213332700123
2015-05-12,1786.7968360021403
2015-05-13,1785.7884321705035
2015-05-14,1797.2222980599238
2015-05-15,1800.054522696054
2015-05-18,1806.9087556974382
2015-05-19,1816.466898010907
2015-05-20,1817.1727843049712
2015-05-21,1820.983849879843
2015-05-22,1822.1871601499784
2015-05-25,1821.998035635131
2015-05-26,1809.1620062968282
2015-05-27,1822.2933068137402
2015-05-28,1817.9978999879615
2015-05-29,1804.0467635643363
2015-06-01,1807.132758628616
2015-06-02,1798.4708240363557
2015-06-03,1799.1977332956296
2015-06-04,1785.3569900855196
2015-06-05,1780.5823896999864
2015-06-08,1767.859234266143
2015-06-09,1762.3123367630935
2015-06-10,1778.9897419442707
2015-06-11,1786.1492837501328
2015-06-12,1775.4753176853426
2015-06-15,1763.7477931922997
2015-06-16,1768.3807240101667
2015-06-17,1768.3470254985693
2015-06-18,1775.611890150595
2015-06-19,1773.229508402915
2015-06-22,1792.635327746053
2015-06-23,1803.916290023877
2015-06-24,1796.5258427652059
2015-06-25,1790.5841103884777
2015-06-26,1787.5062132384382
2015-06-29,1746.9189208196742
2015-06-30,1748.3606250259975
2015-07-01,1762.771118249651
2015-07-02,1763.5764304909967
2015-07-03,1760.1887812541527
2015-07-06,1743.627575685839
2015-07-07,1744.6388370566376
2015-07-08,1717.731337939228
2015-07-09,1730.9091059692048
2015-07-10,1752.2750517638215
2015-07-13,1775.9730565698633
2015-07-14,1784.7990271656201
2015-07-15,1786.5261572224529
2015-07-16,1802.5678494837825
2015-07-17,1804.0439175894069
2015-07-20,1804.533279910397
2015-07-21,1797.2771037507698
2015-07-22,1787.8510934109152
2015-07-23,1780.2545400054587
2015-07-24,1763.001089513606
2015-07-27,1742.1034714290024
2015-07-28,1757.179161191315
2015-07-29,1770.7044144178358
2015-07-30,1774.9490703411786
2015-07-31,1775.594629232571
2015-08-03,1773.6002968826551
2015-08-04,1772.1217211566816
2015-08-05,1781.4849455621925
2015-08-06,1770.1422844992053
2015-08-07,1763.7022940813936
2015-08-10,1780.1055501126148
2015-08-11,1761.4706361649448
2015-08-12,1743.6244537824612
2015-08-13,1747.8880929740426
2015-08-14,1750.0133915158553
2015-08-17,1754.7701842409704
2015-08-18,1750.3663318063793
2015-08-19,1731.6524929613047
2015-08-20,1697.8757712834272
2015-08-21,1648.4828759853701
2015-08-24,1576.764340684079
2015-08-25,1580.9340001399837
2015-08-26,1610.4885267064262
2015-08-27,1653.3964242460752
2015-08-28,1661.6362709365872
2015-08-31,1651.6626876877344
2015-09-01,1604.8234870251101
2015-09-02,1619.882088337022
2015-09-03,1631.6387094910879
2015-09-04,1603.7567006830743
2015-09-07,1603.0600043653542
2015-09-08,1629.8254744828826
2015-09-09,1636.0077314096204
2015-09-10,1630.4013036352792
2015-09-11,1629.7993650224814
2015-09-14,1623.168939807602
2015-09-15,1636.8471366607012
2015-09-16,1655.0939142031445
2015-09-17,1655.2560444921796
2015-09-18,1631.1127037110668
2015-09-21,1635.5375119163505
2015-09-22,1611.5697701574363
2015-09-23,1606.4055564836108
2015-09-24,1591.1315642630861
2015-09-25,1604.2260089536755
2015-09-28,1570.6055579260508
2015-09-29,1560.8216052451417
2015-09-30,1593.7217140540981
2015-10-01,1597.880442960942
2015-10-02,1613.056115846471
2015-10-05,1646.9206770343367
2015-10-06,1648.3682846563906
2015-10-07,1663.5374388926434
2015-10-08,1670.6711747472789
2015-10-09,1677.7456804231067
2015-10-12,1677.9105091615288
2015-10-13,1665.11317824494
2015-10-14,1652.3790292997749
2015-10-15,1675.8324376771725
2015-10-16,1684.4437258998082
2015-10-19,1685.0833064571214
2015-10-20,1681.3649806478563
2015-10-21,1676.7967343644675
2015-10-22,1701.2438097869378
2015-10-23,1726.3852010118032
2015-10-26,1723.7052440559978
2015-10-27,1715.082410628917
2015-10-28,1730.600792857437
2015-10-29,1727.57562458019
2015-10-30,1720.7049735879677
2015-11-02,1730.1609919399477
2015-11-03,1738.3418922714668
2015-11-04,1741.0197605059932
2015-11-05,1738.982568109538
2015-11-06,1740.189166128184
2015-11-09,1726.0887389410204
2015-11-10,1725.162987908579
2015-11-11,1723.896118557214
2015-11-12,1704.115772959733
2015-11-13,1686.5917979546816
2015-11-16,1698.3887973865192
2015-11-17,1711.4507245278753
2015-11-18,1726.6919254908457
2015-11-19,1732.0999013352657
2015-11-20,1738.7266730746414
2015-11-23,1736.4456837492467
2015-11-24,1733.034506989873
2015-11-25,1736.827148941345
2015-11-26,1741.499220756559
2015-11-27,1738.3966010791316
2015-11-30,1731.33924615145
2015-12-01,1745.908327515584
2015-12-02,1735.0351521849725
2015-12-03,1706.5639405384206
2015-12-04,1717.4197670628826
2015-12-07,1711.9424538793737
2015-12-08,1695.2053719197656
2015-12-09,1683.9807662671856
2015-12-10,1682.4948444086688
2015-12-11,1654.393199625905
2015-12-14,1648.4967951652313
2015-12-15,1668.2929111589033
2015-12-16,1689.9346096679762
2015-12-17,1685.9907387074593
2015-12-18,1662.6042021972412
2015-12-21,1665.2706830894288
2015-12-22,1674.1054843627128
2015-12-23,1697.1747158035494
2015-12-24,1695.1618281998042
2015-12-25,1694.5502453811732
2015-12-28,1691.3617104693164
2015-12-29,1708.2624622217072
2015-12-30,1698.1148885445696
2015-12-31,1689.011656033612
2016-01-01,1688.9403450852712
2016-01-04,1656.47875697388
2016-01-05,1659.8255549202247
2016-01-06,1638.766382423166
2016-01-07,1600.4520864201122
2016-01-08,1585.293927503889
2016-01-11,1579.45767491884
2016-01-12,1586.2276655354988
2016-01-13,1570.9372675156756
2016-01-14,1574.9749172241534
2016-01-15,1543.866362677532
2016-01-18,1539.1145916215055
2016-01-19,1547.8251255428343
2016-01-20,1515.958837293405
2016-01-21,1522.4314904689195
2016-01-22,1561.5507561517497
2016-01-25,1549.3605877869586
2016-01-26,1559.7031704454746
2016-01-27,1557.533850191505
2016-01-28,1557.155238952427
2016-01-29,1595.814003487238
2016-02-01,1595.5033631222311
2016-02-02,1566.9646776858576
2016-02-03,1557.3344951671402
2016-02-04,1561.9762500660743
2016-02-05,1542.085619307218
2016-02-08,1517.736363438535
2016-02-09,1500.7621827318142
2016-02-10,1503.051409430945
2016-02-11,1477.526323411455
2016-02-12,1495.8640931220684
2016-02-15,1519.130742634453
2016-02-16,1535.3731779969316
2016-02-17,1558.2127204365986
2016-02-18,1559.9464457104352
2016-02-19,1554.336690369642
2016-02-22,1576.6053883806933
2016-02-23,1559.3818192915428
2016-02-24,1552.5446521416443
2016-02-25,1570.9037935133047
2016-02-26,1578.2742213383847
2016-02-29,1571.8646422661764
2016-03-01,1601.0607861310339
2016-03-02,1616.1444027856157
2016-03-03,1622.3095109827
2016-03-04,1630.231316248605
2016-03-07,1631.059300462496
2016-03-08,1613.8002607433098
2016-03-09,1619.2744560017693
2016-03-10,1614.2552106521518
2016-03-11,1640.3553463898925
2016-03-14,1644.934214393358
2016-03-15,1635.5776465549288
2016-03-16,1640.7514851155206
2016-03-17,1647.6653555273822
2016-03-18,1652.9127067719273
2016-03-21,1654.3842291083479
2016-03-22,1657.3322278515118
2016-03-23,1649.4471228504754
2016-03-24,1640.5725504544596
2016-03-25,1641.6246008927824
2016-03-28,1642.5298768782302
2016-03-29,1652.454443979422
2016-03-30,1660.4879672455675
2016-03-31,1655.6390596481908
2016-04-01,1650.6235818986017
2016-04-04,1648.051935916514
2016-04-05,1626.5528437933717
2016-04-06,1638.9290564093944
2016-04-07,1626.0360566807835
2016-04-08,1635.715835633935
2016-04-11,1633.6902194797708
2016-04-12,1649.2406214544205
2016-04-13,1675.9797568349406
2016-04-14,1682.8503419903802
2016-04-15,1679.8959731403547
2016-04-18,1681.3042435092198
2016-04-19,1695.7535382896008
2016-04-20,1698.8008676621364
2016-04-21,1698.7530012021577
2016-04-22,1696.975600748213
2016-04-25,1690.1350614610567
2016-04-26,1691.6235823651364
2016-04-27,1693.4659731275788
2016-04-28,1681.6968331192554
2016-04-29,1667.2393210846487
2016-05-02,1668.1247102456264
2016-05-03,1651.89502914655
2016-05-04,1640.8424593619793
2016-05-05,1641.7624420804577
2016-05-06,1642.9018975655595
2016-05-09,1645.333622245805
2016-05-10,1664.3312654093897
2016-05-11,1654.4738261609402
2016-05-12,1652.2912494056777
2016-05-13,1643.9609127178207
2016-05-16,1653.7375279307776
2016-05-17,1648.013719075321
2016-05-18,1648.5016814745861
2016-05-19,1638.6757725944103
2016-05-20,1651.6050378969996
2016-05-23,1648.5021806815223
2016-05-24,1666.010305711904
2016-05-25,1681.8642630232748
2016-05-26,1683.2383600627961
2016-05-27,1691.2916000911534
2016-05-30,1693.2083531092144
2016-05-31,1691.4865423231336
2016-06-01,1687.6750210177722
2016-06-02,1688.5317223539355
2016-06-03,1683.9058936400554
2016-06-06,1691.1150300927204
2016-06-07,1699.6479296750604
2016-06-08,1702.5494873188077
2016-06-09,1695.4551786283953
2016-06-10,1674.6203578806449
2016-06-13,1653.991827689828
2016-06-14,1643.0857983352034
2016-06-15,1645.618812927752
2016-06-16,1641.5069757271378
2016-06-17,1644.0453637700687
2016-06-20,1666.0257476453778
2016-06-21,1673.545752959296
2016-06-22,1673.484456855824
2016-06-23,1693.2069351298114
2016-06-24,1625.644589152694
2016-06-27,1598.663594121708
2016-06-28,1624.4871120458506
2016-06-29,1656.3278644841348
2016-06-30,1676.6583351559511
2016-07-01,1683.6234863567902
2016-07-04,1683.8256827434968
2016-07-05,1670.2794445122381
2016-07-06,1665.7152359152788
2016-07-07,1669.350212471255
2016-07-08,1687.9509373424194
2016-07-11,1706.4607006983176
2016-07-12,1720.652621209725
2016-07-13,1722.0935203786817
2016-07-14,1732.2069669481054
2016-07-15,1733.343166534746
2016-07-18,1737.0899567471047
2016-07-19,1736.5497695554616
2016-07-20,1745.2482124365931
2016-07-21,1743.351132028134
2016-07-22,1747.1377021287828
2016-07-25,1743.9321914966317
2016-07-26,1743.9778825232706
2016-07-27,1746.443172922113
2016-07-28,1742.1469730544475
2016-07-29,1744.4869494715792
2016-08-01,1744.2147288719011
2016-08-02,1727.7088577503089
2016-08-03,1726.0146023497775
2016-08-04,1733.8715245169124
2016-08-05,1749.2283522315015
2016-08-08,1755.0672228489627
2016-08-09,1761.4195317515457
2016-08-10,1757.5347955293055
2016-08-11,1766.1521215937898
2016-08-12,1766.640539625758
2016-08-15,1770.7812686664656
2016-08-16,1758.8469405193189
2016-08-17,1757.4487407071972
2016-08-18,1759.3901665772562
2016-08-19,1755.6322996083845
2016-08-22,1754.4093086543712
2016-08-23,1759.6544596691776
2016-08-24,1754.6329574038284
2016-08-25,1750.6466735062368
2016-08-26,1749.726702195069
2016-08-29,1757.3339088167686
2016-08-30,1758.2745625219472
2016-08-31,1755.0575578761975
2016-09-01,1753.8452591576017
2016-09-02,1767.63925080407
2016-09-05,1771.286143916644
2016-09-06,1774.472727646094
2016-09-07,1776.4190091762935
2016-09-08,1772.9368663180112
2016-09-09,1742.0994787879197
